pair_id,attr,left,right
32,socials,,"[""https://www.facebook.com/259942624918629""]"
32,emails,,
32,phones,"[""06926495455""]","[""+496926495455""]"
32,brand,"{""names"":{}}",
32,addresses,"[{""freeform"":""Merianplatz 3"",""locality"":""Frankfurt am Main"",""region"":""Hessen"",""country"":""DE"",""postcode"":""60316""}]","[{""freeform"":""Merianplatz 3"",""locality"":""Frankfurt am Main"",""postcode"":""60316"",""country"":""DE""}]"
33,names,"{""primary"":""Women's Health Boutique""}","{""primary"":""Women's Health Boutique""}"
33,categories,"{""primary"":""medical_supply"",""alternate"":[""wig_store"",""orthotics"",""health_and_medical"",""retail""]}","{""primary"":""medical_supply"",""alternate"":[""wig_store"",""orthotics"",""health_and_medical"",""retail""]}"
33,confidence,0.77,0.77
33,websites,"[""http://www.mywhb.com/""]","[""http://www.mywhb.com/""]"
33,socials,,
33,emails,,
33,phones,"[""9729854477""]","[""9729854477""]"
33,brand,"{""names"":{}}","{""names"":{}}"
33,addresses,"[{""freeform"":""3115 W Parker Rd 270"",""locality"":""Plano"",""region"":""TX"",""country"":""US"",""postcode"":""75023""}]","[{""freeform"":""3115 W Parker Rd Ste 270"",""locality"":""Plano"",""region"":""TX"",""country"":""US"",""postcode"":""75023""}]"
34,names,"{""primary"":""KC Solar""}","{""primary"":""KC Solar""}"
34,categories,"{""primary"":""energy_equipment_and_solution"",""alternate"":[""solar_installation"",""business_equipment_and_supply"",""business_to_business""]}","{""primary"":""energy_equipment_and_solution"",""alternate"":[""solar_installation"",""home_improvement_store""]}"
34,confidence,0.77,0.9763829787234043
34,websites,"[""https://kcsolar.net/""]","[""https://kcsolar.net/""]"
34,socials,,"[""https://www.facebook.com/958329017641480""]"
34,emails,,
34,phones,"[""9135797533""]","[""+19135797533""]"
34,brand,"{""names"":{}}",
34,addresses,"[{""freeform"":""8101 College Blvd Ste 100"",""locality"":""Overland Park"",""region"":""KS"",""country"":""US"",""postcode"":""66210""}]","[{""freeform"":""8101 College Blvd"",""locality"":""Overland Park"",""postcode"":""66210-1978"",""region"":""KS"",""country"":""US""}]"
35,names,"{""primary"":""Commerce Bank ATM""}","{""primary"":""Commerce Bank ATM""}"
35,categories,"{""primary"":""atms""}","{""primary"":""atms""}"
35,confidence,0.77,0.77
35,websites,"[""""]","[""https://locations.commercebank.com/mo/st-charles/atm-1020-s-5th-st.html""]"
35,socials,,
35,emails,,
35,phones,"[""8004532265""]","[""8556591656""]"
35,brand,"{""names"":{}}","{""names"":{}}"
35,addresses,"[{""freeform"":""1020 S 5th St"",""locality"":""Saint Charles"",""region"":""MO"",""country"":""US"",""postcode"":""63301""}]","[{""freeform"":""1020 S 5th St"",""locality"":""Saint Charles"",""region"":""MO"",""country"":""US"",""postcode"":""63301""}]"
36,names,"{""primary"":""Mr Roof Louisville""}","{""primary"":""Mr. Roof Louisville""}"
36,categories,"{""primary"":""roofing"",""alternate"":[""ceiling_service"",""ceiling_and_roofing_repair_and_service""]}","{""primary"":""roofing"",""alternate"":[""contractor"",""home_improvement_store""]}"
36,confidence,0.77,0.9877528662420382
36,websites,"[""https://www.mrroof.com/louisville""]","[""https://www.mrroof.com/louisville/""]"
36,socials,,"[""https://www.facebook.com/684279538295009""]"
36,emails,,
36,phones,"[""5026532417""]","[""+15026532417""]"
36,brand,"{""names"":{}}",
36,addresses,"[{""freeform"":""2304 Ralph Ave"",""locality"":""Louisville"",""region"":""KY"",""country"":""US"",""postcode"":""40216""}]","[{""freeform"":""3600 Chamberlain Ln"",""locality"":""Louisville"",""postcode"":""40241-1914"",""region"":""KY"",""country"":""US""}]"
37,names,"{""primary"":""Campbell Veterinary Hospital""}","{""primary"":""Campbell Veterinary Hospital""}"
37,categories,"{""primary"":""animal_hospital"",""alternate"":[""pet_services"",""veterinarian"",""pets""]}","{""primary"":""veterinarian"",""alternate"":[""hospital"",""social_service_organizations""]}"
37,confidence,0.77,0.9962614185921548
37,websites,"[""https://campbellveterinaryhospital.com/""]","[""https://campbellveterinaryhospital.com/""]"
37,socials,,"[""https://www.facebook.com/104313694938335""]"
37,emails,,
37,phones,"[""7622212202""]","[""+17622212202""]"
37,brand,"{""names"":{}}",
37,addresses,"[{""freeform"":""102 Walmart Dr"",""locality"":""Eatonton"",""region"":""GA"",""country"":""US"",""postcode"":""31024""}]","[{""freeform"":""106 Walmart Dr"",""locality"":""Eatonton"",""postcode"":""31024-6762"",""region"":""GA"",""country"":""US""}]"
38,names,"{""primary"":""Local Locker Storage""}","{""primary"":""Local Locker Storage""}"
38,categories,"{""primary"":""self_storage_facility""}","{""primary"":""self_storage_facility"",""alternate"":[""storage_facility""]}"
38,confidence,0.77,0.9918379237288135
38,websites,"[""https://locations.localocker.com/bedstuy-storage-97?utm_source=Bing&utm_medium=Yext""]","[""https://locations.localocker.com/bedstuy-storage-97?utm_source=Facebook&utm_medium=Yext""]"
38,socials,,"[""https://www.facebook.com/101971539434283""]"
38,emails,,
38,phones,"[""9175402098""]","[""+19175402098""]"
38,brand,"{""names"":{}}","{""names"":{""primary"":""Local Locker""}}"
38,addresses,"[{""freeform"":""1320 Fulton St."",""locality"":""Brooklyn"",""region"":""NY"",""country"":""US"",""postcode"":""11216""}]","[{""freeform"":""1320 Fulton St"",""locality"":""Brooklyn"",""postcode"":""11216-2101"",""region"":""NY"",""country"":""US""}]"
39,names,"{""primary"":""RESIDENCE MALCESINE Active & Family""}","{""primary"":""Residence Malcesine""}"
39,categories,"{""primary"":""hotel"",""alternate"":[""condominium"",""cabin"",""inn"",""motel"",""architecture"",""holiday_rental_home""]}","{""primary"":""hotel"",""alternate"":[""landmark_and_historical_building"",""holiday_rental_home""]}"
39,confidence,0.77,0.9962614185921548
39,websites,"[""http://www.residencemalcesine.it/""]","[""http://www.residencemalcesine.it/""]"
39,socials,,"[""https://www.facebook.com/166746674998394""]"
39,emails,,
39,phones,"[""3516989156""]","[""+390454500300""]"
39,brand,"{""names"":{}}",
39,addresses,"[{""freeform"":""Via Navene Vecchia, 135"",""locality"":""Malcesine"",""region"":""VR"",""country"":""IT"",""postcode"":""37018""}]","[{""freeform"":""Via Navene Vecchia, 135"",""locality"":""Malcesine"",""postcode"":""37018"",""region"":""34"",""country"":""IT""}]"
40,names,"{""primary"":""京都御所""}","{""primary"":""京都御所 Kyoto Imperial Palace""}"
40,categories,"{""primary"":""landmark_and_historical_building"",""alternate"":[""park"",""public_plaza""]}","{""primary"":""palace"",""alternate"":[""hotel""]}"
40,confidence,0.9645127118644068,0.6214335421016005
40,websites,"[""http://sankan.kunaicho.go.jp""]",
40,socials,"[""https://www.facebook.com/184353458311291""]","[""https://www.facebook.com/109670610904898""]"
40,emails,,
40,phones,"[""+81752111215""]",
40,brand,,
40,addresses,"[{""freeform"":""京都府京都市上京区京都御苑３"",""locality"":""京都市上京区"",""postcode"":""602-0881"",""country"":""JP""}]","[{""freeform"":""京都市上京区京都御苑3 (3Kyotogyoen, Kamigyo Ward, Kyoto)nn"",""locality"":""Kyoto-shi"",""region"":""26"",""country"":""JP""}]"
41,names,"{""primary"":""Sign Writer""}","{""primary"":""SignWriter""}"
41,categories,"{""primary"":""printing_services"",""alternate"":[""sign_making""]}","{""primary"":""sign_making"",""alternate"":[""printing_services"",""professional_services""]}"
41,confidence,0.77,0.9962614185921548
41,websites,"[""http://www.signwriterkzoo.com/""]","[""http://www.signwriterkzoo.com/""]"
41,socials,,"[""https://www.facebook.com/1446626112272894""]"
41,emails,,
41,phones,"[""2693736440""]","[""+12693736440""]"
41,brand,"{""names"":{}}",
41,addresses,"[{""freeform"":""633 W Michigan Ave"",""locality"":""Kalamazoo"",""region"":""MI"",""country"":""US"",""postcode"":""49007""}]","[{""freeform"":""633 W Michigan Ave"",""locality"":""Kalamazoo"",""postcode"":""49007-3715"",""region"":""MI"",""country"":""US""}]"
42,names,"{""primary"":""FNAC Chambéry""}","{""primary"":""fnac""}"
42,categories,"{""primary"":""department_store"",""alternate"":[""bookstore"",""electronics""]}","{""primary"":""health_and_medical"",""alternate"":[""hospital""]}"
42,confidence,0.9837452982267598,0.28686635944700467
42,websites,"[""https://www.fnac.com/Chambery/Fnac-Chambery/cl251/w-4?utm_source=facebook""]","[""https://www.fnac.com/Chambery/Fnac-Chambery/cl251/w-4?utm_source=facebook""]"
42,socials,"[""https://www.facebook.com/157466651352357""]","[""https://www.facebook.com/433345239872443""]"
42,emails,,
42,phones,"[""+33825020020""]","[""+33155215840""]"
42,brand,"{""names"":{""primary"":""Fnac""}}","{""names"":{""primary"":""Fnac""}}"
42,addresses,"[{""freeform"":""1 Place de Genève"",""locality"":""Chambéry"",""postcode"":""73000"",""country"":""FR""}]","[{""freeform"":""11 Rue Doppet"",""postcode"":""73000"",""country"":""FR""}]"
43,names,"{""primary"":""Mister Car Wash""}","{""primary"":""Mister Car Wash""}"
43,categories,"{""primary"":""auto_detailing"",""alternate"":[""car_wash"",""automotive""]}","{""primary"":""auto_detailing"",""alternate"":[""car_wash"",""automotive""]}"
43,confidence,0.77,0.77
43,websites,"[""https://mistercarwash.com/store/w-river/?utm_source=bing&utm_medium=yext""]","[""https://mistercarwash.com/""]"
43,socials,,
43,emails,,
43,phones,"[""5202931359""]","[""5202931359""]"
43,brand,"{""names"":{}}","{""names"":{}}"
43,addresses,"[{""freeform"":""1435 W River Rd"",""locality"":""Tucson"",""region"":""AZ"",""country"":""US"",""postcode"":""85704""}]","[{""freeform"":""1435 W River Rd"",""locality"":""Tucson"",""region"":""AZ"",""country"":""US"",""postcode"":""85704""}]"
44,names,"{""primary"":""Smoothie King""}","{""primary"":""Smoothie King""}"
44,categories,"{""primary"":""smoothie_juice_bar"",""alternate"":[""health_market"",""restaurant"",""retail""]}","{""primary"":""smoothie_juice_bar"",""alternate"":[""eat_and_drink""]}"
44,confidence,0.77,0.9962614185921548
44,websites,"[""https://locations.smoothieking.com/ll/us/fl/miami/12520-sw-88th-st/?utm_source=bing&utm_medium=organic&utm_content=SOCi""]","[""https://locations.smoothieking.com/ll/us/fl/miami/12520-sw-88th-st/?utm_source=facebook&utm_medium=social&utm_content=SOCi""]"
44,socials,,"[""https://www.facebook.com/108750012523155""]"
44,emails,,
44,phones,"[""3055987004""]","[""+13055987004""]"
44,brand,"{""names"":{}}","{""names"":{""primary"":""Smoothie King""}}"
44,addresses,"[{""freeform"":""12520 SW 88th St"",""locality"":""Miami"",""region"":""FL"",""country"":""US"",""postcode"":""33186""}]","[{""freeform"":""12520 SW 88th St"",""locality"":""Miami"",""postcode"":""33186-1817"",""region"":""FL"",""country"":""US""}]"
45,names,"{""primary"":""Viking Sewing Gallery""}","{""primary"":""Viking Sewing Gallery""}"
45,categories,"{""primary"":""appliance_store"",""alternate"":[""sewing_and_alterations"",""retail""]}","{""primary"":""sewing_and_alterations"",""alternate"":[""arts_and_crafts"",""fabric_store""]}"
45,confidence,0.77,0.9962614185921548
45,websites,"[""http://vikingsewinggallery.com/?utm_source=extnet&utm_medium=yext""]","[""http://vikingsewinggallery.com/?utm_source=extnet&utm_medium=yext""]"
45,socials,,"[""https://www.facebook.com/105800052312077""]"
45,emails,,
45,phones,"[""2816728093""]","[""+12816728093""]"
45,brand,"{""names"":{}}","{""names"":{""primary"":""Viking Sewing Gallery""}}"
45,addresses,"[{""freeform"":""25415 Interstate 45, Ste D"",""locality"":""Spring"",""region"":""TX"",""country"":""US"",""postcode"":""77380""}]","[{""freeform"":""25415 Interstate 45"",""locality"":""Spring"",""postcode"":""77380-3504"",""region"":""TX"",""country"":""US""}]"
46,names,"{""primary"":""Ebowla Club & BYOB""}","{""primary"":""Ebowla Gurgaon""}"
46,categories,"{""primary"":""dance_club"",""alternate"":[""restaurant"",""bar""]}","{""primary"":""dance_club""}"
46,confidence,0.9649446494464945,0.3941504178272981
46,websites,"[""http://www.clubebowla.com/""]",
46,socials,"[""https://www.facebook.com/148855188303466""]","[""https://www.facebook.com/112512511876606""]"
46,emails,,
46,phones,"[""+919315222227""]","[""+919382222227""]"
46,brand,,
46,addresses,"[{""freeform"":""SIGNATURE TOWER, crossing, Delhi - Jaipur Expy"",""postcode"":""122001"",""country"":""IN""}]","[{""freeform"":""Signature Tower Crossing, Near Star Mall, Main, Delhi - Jaipur Expy, Sector 30, Gurugram, Haryana 122001"",""locality"":""Gurugram"",""postcode"":""122001"",""country"":""IN""}]"
47,names,"{""primary"":""Cella Café Bar & Restaurant""}","{""primary"":""Cella Café""}"
47,categories,"{""primary"":""coffee_shop"",""alternate"":[""restaurant""]}","{""primary"":""cafe"",""alternate"":[""restaurant"",""internet_cafe""]}"
47,confidence,0.77,0.9962614185921548
47,websites,"[""http://www.kurhotel-badzell.at/index.php/cella-cafe""]","[""http://www.kurhotel-badzell.at/cella-cafe""]"
47,socials,,"[""https://www.facebook.com/956930584392166""]"
47,emails,,
47,phones,"[""072636365""]","[""+4372636365""]"
47,brand,"{""names"":{}}",
47,addresses,"[{""freeform"":""Kurhausstraße 9, Bad Zell"",""locality"":""Bad Zell"",""region"":"""",""country"":""AT"",""postcode"":""4283""}]","[{""freeform"":""Kurhotel Bad Zell, Kurhausstraße 9"",""locality"":""Bad Zell"",""postcode"":""4283"",""region"":""4"",""country"":""AT""}]"
48,names,"{""primary"":""Mike McClaskie - State Farm Insurance Agent""}","{""primary"":""Mike McClaskie - State Farm Insurance Agent""}"
48,categories,"{""primary"":""auto_insurance"",""alternate"":[""home_and_rental_insurance""]}","{""primary"":""auto_insurance"",""alternate"":[""home_and_rental_insurance""]}"
48,confidence,0.77,0.77
48,websites,"[""http://grovecitysf.com/""]","[""https://www.grovecitysfins.com/""]"
48,socials,,
48,emails,,
48,phones,"[""6145393333""]","[""6145393333""]"
48,brand,"{""names"":{}}","{""names"":{}}"
48,addresses,"[{""freeform"":""2810 London Groveport Rd"",""locality"":""Grove City"",""region"":""OH"",""country"":""US"",""postcode"":""43123""}]","[{""freeform"":""2810 London Groveport Rd"",""locality"":""Grove City"",""region"":""OH"",""country"":""US"",""postcode"":""43123""}]"
49,names,"{""primary"":""Code Ninjas Virginia Beach""}","{""primary"":""Code Ninjas""}"
49,categories,"{""primary"":""kids_recreation_and_party"",""alternate"":[""specialty_school"",""education""]}","{""primary"":""education"",""alternate"":[""specialty_school"",""b2b_science_and_technology""]}"
49,confidence,0.77,0.997898979043525
49,websites,"[""https://www.codeninjas.com/va-virginia-beach-1?utm_campaign=soci_listings&utm_source=soci&utm_medium=listing&utm_content=va-virginia-beach-1&utm_term=bing""]","[""https://www.codeninjas.com/va-virginia-beach-1?utm_campaign=soci_listings&utm_source=soci&utm_medium=listing&utm_content=va-virginia-beach-1&utm_term=fb""]"
49,socials,,"[""https://www.facebook.com/198036551121671""]"
49,emails,,
49,phones,"[""7578664652""]","[""+17578664652""]"
49,brand,"{""names"":{}}","{""names"":{""primary"":""Code Ninjas""}}"
49,addresses,"[{""freeform"":""3300 Princess Anne Rd Ste 739"",""locality"":""Virginia Beach"",""region"":""VA"",""country"":""US"",""postcode"":""23456""}]","[{""freeform"":""3300 Princess Anne Rd"",""locality"":""Virginia Beach"",""postcode"":""23456-2603"",""region"":""VA"",""country"":""US""}]"
50,names,"{""primary"":""BP""}","{""primary"":""bp""}"
50,categories,"{""primary"":""gas_station"",""alternate"":[""automotive""]}","{""primary"":""gas_station"",""alternate"":[""convenience_store"",""shopping""]}"
50,confidence,0.77,0.9962614185921548
50,websites,"[""http://mybpstation.com/""]","[""https://map.bp.com/en-US/US/gas-station/berwyn/bp/92621240367496040200100000000000""]"
50,socials,,"[""https://www.facebook.com/1967698830110710""]"
50,emails,,
50,phones,"[""7084849060""]","[""+17084849060""]"
50,brand,"{""names"":{}}","{""names"":{""primary"":""bp America""}}"
50,addresses,"[{""freeform"":""6749 Ogden Ave"",""locality"":""Berwyn"",""region"":""IL"",""country"":""US"",""postcode"":""60402""}]","[{""freeform"":""6749 Ogden Ave"",""locality"":""Berwyn"",""postcode"":""60402-3604"",""region"":""IL"",""country"":""US""}]"
51,names,"{""primary"":""Solar Guard Utah""}","{""primary"":""Solar Guard Utah""}"
51,categories,"{""primary"":""car_window_tinting"",""alternate"":[""auto_glass_service"",""home_window_tinting"",""automotive""]}","{""primary"":""car_window_tinting"",""alternate"":[""windows_installation"",""glass_and_mirror_sales_service""]}"
51,confidence,0.77,0.9895134099616858
51,websites,"[""http://801tint.com/""]","[""http://www.801tint.com/""]"
51,socials,,"[""https://www.facebook.com/109283017366332""]"
51,emails,,
51,phones,"[""8017380378""]","[""+18017380378""]"
51,brand,"{""names"":{}}",
51,addresses,"[{""freeform"":""2550 S Decker lake Blvd Ste 1"",""locality"":""Salt Lake City"",""region"":""UT"",""country"":""US"",""postcode"":""84119""}]","[{""freeform"":""2550 S Decker Lake Blvd"",""locality"":""West Valley City"",""postcode"":""84119-2066"",""region"":""UT"",""country"":""US""}]"
52,names,"{""primary"":""TeamOlmed Kalmar""}","{""primary"":""TeamOlmed Kalmar""}"
52,categories,"{""primary"":""hospital"",""alternate"":[""orthotics"",""health_and_medical""]}","{""primary"":""medical_research_and_development"",""alternate"":[""health_and_medical"",""medical_service_organizations""]}"
52,confidence,0.77,0.9828411287205256
